State,City, Latitude, Longitude
OK,Pawnee,36.336353,-96.801862
OK,Peavine,35.900317,-94.606632
OK,Peggs,36.067284,-95.071798
OK,Pensacola,36.455558,-95.129234
OK,Peoria,36.915242,-94.669808
OK,Perkins,35.978052,-97.029927
OK,Perry,36.280188,-97.308166
OK,Pettit,35.775824,-94.975321
OK,Phillips,34.504221,-96.222227
OK,Picher,36.983487,-94.832456
OK,Piedmont,35.67485,-97.75351
OK,Piney,35.890519,-94.555943
OK,Pinhook Corner,35.533147,-94.891677
OK,Pink,35.232621,-97.100146
OK,Pin Oak Acres,36.122561,-95.288859
OK,Pittsburg,34.711583,-95.850174
OK,Pocasset,35.177973,-97.959238
OK,Pocola,35.251531,-94.467919
OK,Ponca,36.721042,-97.068444
OK,Pond Creek,36.667564,-97.802914
OK,Porter,35.868302,-95.520226
OK,Porum,35.357128,-95.26339
OK,Poteau,35.042967,-94.634896
OK,Prague,35.514607,-96.711842
OK,Proctor,35.980757,-94.734241
OK,Prue,36.249568,-96.266705
OK,Pryor Creek,36.299658,-95.311266
OK,Pump Back,36.260656,-95.121073
OK,Purcell,35.017979,-97.373452
OK,Putnam,35.855893,-98.967941
OK,Quapaw,36.950545,-94.786745
OK,Quinton,35.124888,-95.367388
OK,Ralston,36.503537,-96.737538
OK,Ramona,36.532119,-95.925972
OK,Randlett,34.177347,-98.463921
OK,Ratliff,34.452423,-97.517348
OK,Rattan,34.19604,-95.404544
OK,Ravia,34.240535,-96.757117
OK,Redbird,35.887109,-95.58719
OK,Redbird Smith,35.562258,-95.028493
OK,Red Oak,34.950747,-95.081097
OK,Red Rock,36.460076,-97.179583
OK,Remy,35.46144,-94.499574
OK,Renfrow,36.924839,-97.65705
OK,Rentiesville,35.533059,-95.484947
OK,Reydon,35.650226,-99.923701
OK,Ringling,34.178412,-97.591989
OK,Ringwood,36.383435,-98.239265
OK,Ripley,36.016815,-96.904627
OK,River Bottom,35.635821,-95.237885
OK,Rock Island,35.1849,-94.482612
OK,Rocky,35.156102,-99.059357
OK,Rocky Ford,36.174949,-94.91139
OK,Rocky Mountain,35.790495,-94.77133
OK,Roff,34.628935,-96.841467
OK,Roland,35.417203,-94.509757
OK,Roosevelt,34.847685,-99.022661
OK,Rose,36.212331,-95.038182
OK,Rosedale,34.918875,-97.185071
OK,Rosston,36.812811,-99.932715
OK,Rush Springs,34.77913,-97.957193
OK,Ryan,34.021234,-97.954113
OK,St. Louis,35.081208,-96.859662
OK,Salem,35.764728,-94.574949
OK,Salina,36.28582,-95.154062
OK,Sallisaw,35.46215,-94.805249
OK,Sams Corner,36.198319,-95.216708
OK,Sand Hill,35.634107,-95.201213
OK,Sand Springs,36.136533,-96.131872
OK,Sapulpa,36.00204,-96.123828
OK,Sasakwa,34.94689,-96.525316
OK,Savanna,34.837111,-95.833509
OK,Sawyer,34.018708,-95.378474
OK,Sayre,35.305118,-99.633941
OK,Schulter,35.510934,-95.956606
OK,Scraper,35.970552,-94.892782
OK,Seiling,36.151548,-98.925317
OK,Seminole,35.234772,-96.649329
OK,Sentinel,35.157089,-99.173476
OK,Sequoyah,36.379739,-95.596828
OK,Shady Grove,35.948542,-95.095242
OK,Shady Grove,35.43425,-95.407819
OK,Shady Point,35.127733,-94.668675
OK,Shamrock,35.910664,-96.577693
OK,Sharon,36.275492,-99.338134
OK,Shattuck,36.265079,-99.87737
OK,Shawnee,35.363903,-96.960453
OK,Shidler,36.78076,-96.659633
OK,Short,35.568198,-94.495373
OK,Silo,34.035856,-96.474672
OK,Simms,35.39871,-95.164706
OK,Skedee,36.38043,-96.703909
OK,Skiatook,36.345496,-95.945586
OK,Slaughterville,35.094631,-97.282809
OK,Slick,35.777841,-96.268882
OK,Smith,35.45079,-97.457006
OK,Smithville,34.46981,-94.645942
OK,Snake Creek,36.178558,-95.093714
OK,Snyder,34.655253,-98.953302
OK,Soper,34.032231,-95.696291
OK,Sour John,35.620551,-95.143308
OK,South Coffeyville,36.993382,-95.621929
OK,Sparks,35.610915,-96.818516
OK,Spaulding,35.013179,-96.440578
OK,Spavinaw,36.392506,-95.050227
OK,Spencer,35.510786,-97.371536
OK,Sperry,36.298182,-95.991028
OK,Spiro,35.240533,-94.623073
OK,Sportsmen Acres,36.245593,-95.251515
OK,Springer,34.29562,-97.11745
OK,Steely Hollow,35.988044,-94.958695
OK,Sterling,34.749818,-98.172906
OK,Stidham,35.368571,-95.700792
OK,Stigler,35.256932,-95.11886
OK,Stillwater,36.131547,-97.073681
OK,Stilwell,35.815224,-94.631465
OK,Stonewall,34.651519,-96.525636
OK,Stoney Point,35.564708,-94.676222
OK,Strang,36.412198,-95.134524
OK,Stratford,34.795314,-96.960497
OK,Stringtown,34.467738,-96.053265
OK,Strong,35.669929,-99.600292
OK,Stroud,35.768875,-96.65007
OK,Stuart,34.901094,-96.099456
OK,Sugden,34.082484,-97.978818
OK,Sulphur,34.513928,-96.969671
OK,Summit,35.667834,-95.421782
OK,Sweetwater,35.415025,-99.920299
OK,Swink,34.017272,-95.20179
OK,Sycamore,36.394033,-94.715999
OK,Taft,35.760197,-95.545856
OK,Tagg Flats,36.338723,-94.903645
OK,Tahlequah,35.911805,-94.977102
OK,Talala,36.529444,-95.701085
OK,Talihina,34.752242,-95.04104
OK,Taloga,36.040258,-98.964111
OK,Tamaha,35.398188,-95.014189
OK,Tatums,34.477293,-97.467147
OK,Tecumseh,35.264271,-96.933479
OK,Temple,34.272116,-98.234568
OK,Tenkiller,35.795243,-94.86301
OK,Teresita,36.123039,-94.980345
OK,Terlton,36.185783,-96.490326
OK,Terral,33.896637,-97.938233
OK,Texanna,35.357918,-95.511754
OK,Texhoma,36.505405,-101.787387
OK,Texola,35.222232,-99.992782
OK,Thackerville,33.787547,-97.139158
OK,The,35.570276,-97.557499
OK,Thomas,35.747613,-98.74942
OK,Tiawah,36.248283,-95.53618
OK,Tipton,34.502095,-99.138358
OK,Tishomingo,34.238906,-96.681008
OK,Titanic,35.890698,-94.740643
OK,Tonkawa,36.692101,-97.300676
OK,Tribbey,35.103685,-97.10571
OK,Tryon,35.877069,-96.969603
OK,Tullahassee,35.84183,-95.43869
OK,Tulsa,36.127949,-95.902316
OK,Tupelo,34.602444,-96.420395
OK,Turley,36.246842,-95.966267
OK,Turpin,36.870458,-100.882502
OK,Tushka,34.317925,-96.167069
OK,Tuskahoma,34.629727,-95.282606
OK,Tuttle,35.306798,-97.755645
OK,Twin Oaks,36.192621,-94.821738
OK,Tyrone,36.955527,-101.067976
OK,Union,35.399523,-97.906705
OK,Valley Brook,35.40267,-97.481423
OK,Valley Park,36.278811,-95.735757
OK,Valliant,34.003883,-95.088924
OK,Velma,34.456413,-97.663858
OK,Vera,36.449228,-95.882929
OK,Verden,35.083146,-98.087213
OK,Verdigris,36.253131,-95.657924
OK,Vian,35.50425,-94.969821
OK,Vici,36.148704,-99.299345
OK,Vinita,36.648772,-95.161001
OK,Wagoner,35.963528,-95.379596
OK,Wainwright,35.613399,-95.565613
OK,Wakita,36.881706,-97.923766
OK,Walters,34.358403,-98.356868
OK,Wanette,34.962626,-97.031851
OK,Wann,36.914675,-95.804696
OK,Wapanucka,34.373472,-96.425128
OK,Warner,35.490097,-95.30932
OK,Warr Acres,35.526104,-97.618106
OK,Warwick,35.690365,-97.005001
OK,Washington,35.054753,-97.490752
OK,Watonga,35.850112,-98.402691
OK,Watts,36.107254,-94.571435
OK,Wauhillau,35.868291,-94.759915
OK,Waukomis,36.286102,-97.902729
OK,Waurika,34.183747,-98.026293
OK,Wayne,34.917106,-97.316573
OK,Waynoka,36.584644,-98.878531
OK,Weatherford,35.538688,-98.687566
OK,Webb,36.808308,-96.71331
OK,Webbers Falls,35.508982,-95.161391
OK,Welch,36.873866,-95.094697
OK,Weleetka,35.342294,-96.135699
OK,Welling,35.850773,-94.842592
OK,Wellston,35.686102,-97.062689
OK,West Peavine,35.911493,-94.652781
OK,Westport,36.193353,-96.337137
OK,West Siloam Springs,36.175603,-94.594132
OK,Westville,35.990193,-94.574477
OK,Wetumka,35.241884,-96.236765
OK,Wewoka,35.144128,-96.496686
OK,Whitefield,35.254291,-95.244828
OK,White Oak,36.609145,-95.275453
OK,Whitesboro,34.7047,-94.873497
OK,White Water,36.50169,-94.728885
OK,Wickliffe,36.295429,-95.106321
OK,Wilburton,34.91845,-95.304015
OK,Willow,35.05144,-99.509979
OK,Wilson,34.1687,-97.425402
OK,Winchester,35.790605,-95.998325
OK,Wister,34.969743,-94.720638
OK,Woodall,35.824573,-95.082349
OK,Woodlawn Park,35.509629,-97.649868
OK,Woodward,36.424832,-99.404726
OK,Wright,34.066286,-95.00701
OK,Wyandotte,36.792578,-94.723137
OK,Wynnewood,34.644159,-97.162545
OK,Wynona,36.545756,-96.326667
OK,Yale,36.114977,-96.700909
OK,Yeager,35.156926,-96.339843
OK,Yukon,35.518409,-97.766172
OK,Zeb,35.796588,-95.055116
OK,Zena,36.51293,-94.845433
OK,Zion,35.786018,-94.63605
OR,Adair,44.67079,-123.215903
OR,Adams,45.766353,-118.564085
OR,Adrian,43.740826,-117.070882
OR,Albany,44.626928,-123.096741
OR,Aloha,45.492021,-122.872566
OR,Alpine,44.330644,-123.36261
OR,Alsea,44.381805,-123.595744
OR,Altamont,42.198057,-121.724849
OR,Amity,45.116161,-123.199672
OR,Annex,44.234252,-116.992399
OR,Antelope,44.911279,-120.72386
OR,Arlington,45.725317,-120.188954
OR,Ashland,42.192213,-122.698251
OR,Astoria,46.187368,-123.814971
OR,Athena,45.813241,-118.492504
OR,Aumsville,44.846182,-122.869896
OR,Aurora,45.2284,-122.757206
OR,Baker,44.774887,-117.831983
OR,Bandon,43.11469,-124.41552
OR,Banks,45.614538,-123.111556
OR,Barlow,45.252372,-122.722376
OR,Barview,43.347917,-124.306543
OR,Bay,45.521061,-123.886126
OR,Bayside Gardens,45.714329,-123.916474
OR,Beatty,42.44188,-121.271602
OR,Beaver,45.27901,-123.824616
OR,Beavercreek,45.281036,-122.50849
OR,Beaverton,45.47983,-122.814992
OR,Bellfountain,44.365394,-123.35593
OR,Bend,44.056683,-121.307991
OR,Bethany,45.561786,-122.838918
OR,Biggs Junction,45.663971,-120.839157
OR,Black Butte Ranch,44.364182,-121.668577
OR,Blodgett,44.59698,-123.521026
OR,Boardman,45.836507,-119.692793
OR,Bonanza,42.200316,-121.406675
OR,Brogan,44.247544,-117.518669
OR,Brookings,42.0689,-124.299948
OR,Brooks,45.050805,-122.957485
OR,Brownsville,44.392263,-122.983388
OR,Bull Mountain,45.411791,-122.833535
OR,Bunker Hill,43.346731,-124.210989
OR,Burns,43.588262,-119.061293
OR,Butte Falls,42.54141,-122.56908
OR,Butteville,45.252414,-122.834472
OR,Camp Sherman,44.449305,-121.649605
OR,Canby,45.26509,-122.688395
OR,Cannon Beach,45.889332,-123.960452
OR,Canyon,44.39301,-118.949485
OR,Canyonville,42.92706,-123.280467
OR,Cape Meares,45.524235,-123.950206
OR,Carlton,45.294511,-123.175332
OR,Cascade Locks,45.676059,-121.868602
OR,Cascadia,44.393003,-122.50264
OR,Cave Junction,42.166664,-123.648096
OR,Cayuse,45.676497,-118.5735
OR,Cedar Hills,45.505714,-122.802502
OR,Cedar Mill,45.535506,-122.800757
OR,Central Point,42.376803,-122.91072
OR,Chenoweth,45.616403,-121.234279
OR,Chiloquin,42.576417,-121.867752
OR,Clatskanie,46.104655,-123.204468
OR,Cloverdale,45.200608,-123.884165
OR,Coburg,44.139363,-123.058921
OR,Columbia,45.897546,-122.812402
OR,Condon,45.236563,-120.185832
OR,Coos Bay,43.381126,-124.232597
OR,Coquille,43.180331,-124.184163
OR,Cornelius,45.519758,-123.053013
OR,Corvallis,44.569949,-123.278285
OR,Cottage Grove,43.794085,-123.059195
OR,Cove,45.296398,-117.810465
OR,Crabtree,44.637638,-122.905948
OR,Crane,43.417916,-118.587477
OR,Crawfordsville,44.356077,-122.864927
OR,Creswell,43.922627,-123.014009
OR,Culver,44.523386,-121.210992
OR,Dallas,44.922046,-123.313573
OR,Damascus,45.426416,-122.442992
OR,Days Creek,42.970493,-123.165742
OR,Dayton,45.219844,-123.078094
OR,Dayville,44.466761,-119.532223
OR,Deer Island,45.932994,-122.849762
OR,Depoe Bay,44.809106,-124.059688
OR,Deschutes River Woods,43.987447,-121.359101
OR,Detroit,44.733778,-122.151664
OR,Dillard,43.108239,-123.426192
OR,Donald,45.222194,-122.838596
OR,Drain,43.662007,-123.31428
OR,Dufur,45.453067,-121.128849
OR,Dundee,45.275798,-123.007417
OR,Dunes,43.910487,-124.091098
OR,Durham,45.394494,-122.75798
OR,Eagle Crest,44.26142,-121.29955
OR,Eagle Point,42.467709,-122.801565
OR,Echo,45.743062,-119.192032
OR,Elgin,45.564417,-117.921309
OR,Elkton,43.637429,-123.569148
OR,Enterprise,45.425845,-117.278489
OR,Eola,44.931351,-123.121229
OR,Estacada,45.298665,-122.333397
OR,Eugene,44.056748,-123.116207
OR,Fair Oaks,43.410894,-123.219492
OR,Fairview,45.547585,-122.436823
OR,Falls,44.864804,-123.437502
OR,Florence,43.991632,-124.106456
OR,Foots Creek,42.388135,-123.140951
OR,Forest Grove,45.524366,-123.110589
OR,Fort Hill,45.067124,-123.560482
OR,Fossil,44.997994,-120.214691
OR,Four Corners,44.929411,-122.972987
OR,Fruitdale,42.417402,-123.303664
OR,Garden Home-Whitford,45.463239,-122.761172
OR,Gardiner,43.732721,-124.106808
OR,Garibaldi,45.560774,-123.911344
OR,Gaston,45.435665,-123.143721
OR,Gates,44.756006,-122.420132
OR,Gearhart,46.031719,-123.918479
OR,Gervais,45.107788,-122.89619
OR,Gladstone,45.38565,-122.592827
OR,Glasgow,43.437657,-124.195124
OR,Glendale,42.7381,-123.429377
OR,Glide,43.291881,-123.073619
OR,Gold Beach,42.413297,-124.422162
OR,Gold Hill,42.43577,-123.052563
OR,Gopher Flats,45.665942,-118.722499
OR,Government Camp,45.302233,-121.752589
OR,Grand Ronde,45.073841,-123.621041
OR,Granite,44.810265,-118.419242
OR,Grants Pass,42.434113,-123.333166
OR,Grass Valley,45.359056,-120.784155
OR,Green,43.151399,-123.387402
OR,Greenhorn,44.708716,-118.496742
OR,Gresham,45.502319,-122.441609
OR,Haines,44.912272,-117.939552
OR,Halfway,44.878006,-117.109641
OR,Halsey,44.382891,-123.109446
OR,Happy Valley,45.438584,-122.514963
OR,Harbor,42.036734,-124.252044
OR,Harper,43.856971,-117.626545
OR,Harrisburg,44.270278,-123.162583
OR,Hayesville,44.979345,-122.97378
OR,Hebo,45.226003,-123.858629
OR,Helix,45.850628,-118.658965
OR,Heppner,45.352994,-119.560569
OR,Hermiston,45.832822,-119.285806
OR,Hillsboro,45.530767,-122.937143
OR,Hines,43.557358,-119.081951
OR,Holley,44.348986,-122.785581
OR,Hood River,45.709115,-121.526019
OR,Hubbard,45.181826,-122.80716
OR,Huntington,44.350145,-117.26676
OR,Idanha,44.707921,-122.104896
OR,Idaville,45.509725,-123.863276
OR,Imbler,45.462096,-117.963164
OR,Independence,44.857768,-123.197648
OR,Ione,45.503017,-119.820642
OR,Irrigon,45.895048,-119.488734
OR,Island,45.335911,-118.049304
OR,Jacksonville,42.312632,-122.969169
OR,Jeffers Gardens,46.151755,-123.852082
OR,Jefferson,44.716554,-123.005969
OR,Jennings Lodge,45.392845,-122.616834
OR,John Day,44.418156,-118.953522
OR,Johnson,45.40441,-122.578482
OR,Jordan Valley,42.979333,-117.057442
OR,Joseph,45.352722,-117.230456
OR,Junction,44.21191,-123.200151
OR,Juntura,43.748684,-118.078841
OR,Keizer,45.002971,-123.024491
OR,Kerby,42.204733,-123.648933
OR,King,45.400454,-122.806
OR,Kings Valley,44.698013,-123.426401
OR,Kirkpatrick,45.679587,-118.649877
OR,Klamath Falls,42.218595,-121.774962
OR,Labish,45.019095,-122.973569
OR,Lacomb,44.584365,-122.741669
OR,Lafayette,45.246167,-123.1115
OR,La Grande,45.324471,-118.086891
OR,Lake Oswego,45.412305,-122.699154
OR,Lakeside,43.5845,-124.171932
OR,Lakeview,42.191438,-120.352536
OR,Langlois,42.925901,-124.453177
OR,La Pine,43.686514,-121.485596
OR,Lebanon,44.530981,-122.908126
OR,Lexington,45.44616,-119.687952
OR,Lincoln Beach,44.873128,-124.031514
OR,Lincoln,44.97229,-124.008144
OR,Lonerock,45.088698,-119.884091
OR,Long Creek,44.714152,-119.104245
OR,Lookingglass,43.184802,-123.499903
OR,Lostine,45.487124,-117.429689
OR,Lowell,43.91993,-122.782021
OR,Lyons,44.77926,-122.611838
OR,McMinnville,45.210996,-123.191827
OR,Madras,44.638415,-121.12688
OR,Malin,42.013366,-121.409744
OR,Manzanita,45.716582,-123.935073
OR,Marion,44.75125,-122.927723
OR,Maupin,45.17065,-121.088412
OR,Maywood Park,45.552517,-122.561778
OR,Medford,42.336896,-122.854244
OR,Mehama,44.791246,-122.628424
OR,Melrose,43.252861,-123.457458
OR,Merlin,42.519934,-123.432297
OR,Merrill,42.026015,-121.60085
OR,Metolius,44.587469,-121.176032
OR,Metzger,45.449205,-122.762301
OR,Mill,44.751901,-122.477902
OR,Millersburg,44.678707,-123.072711
OR,Milton-Freewater,45.934854,-118.391305
OR,Milwaukie,45.444124,-122.620915
OR,Mission,45.658566,-118.665527
OR,Mitchell,44.573636,-120.152808
OR,Molalla,45.15103,-122.582226
OR,Monmouth,44.850502,-123.228403
OR,Monroe,44.316853,-123.298863
OR,Monument,44.820797,-119.420843
OR,Moro,45.48381,-120.733355
OR,Mosier,45.685038,-121.398216
OR,Mount Angel,45.069368,-122.796424
OR,Mount Hood,45.533898,-121.566214
OR,Mount Hood,45.323984,-121.990453
OR,Mount Vernon,44.416897,-119.113174
OR,Mulino,45.222006,-122.557242
OR,Myrtle Creek,43.024065,-123.27835
OR,Myrtle Point,43.06268,-124.13308
OR,Neahkahnie,45.732341,-123.939798
OR,Nehalem,45.719007,-123.894248
OR,Nesika Beach,42.507696,-124.402239
OR,Neskowin,45.120823,-123.976305
OR,Netarts,45.435624,-123.934386
OR,Newberg,45.307084,-122.959841
OR,New Hope,42.36929,-123.35895
OR,New Pine Creek,42.001468,-120.304371
OR,Newport,44.620869,-124.043041
OR,North Bend,43.407163,-124.234483
OR,North Plains,45.596958,-122.995646
OR,North Powder,45.029872,-117.920452
OR,Nyssa,43.877877,-116.995598
OR,Oak Grove,45.412653,-122.634446
OR,Oak Hills,45.540369,-122.841339
OR,Oakland,43.422998,-123.297168
OR,Oakridge,43.744999,-122.465273
OR,Oatfield,45.412074,-122.593632
OR,O'Brien,42.079926,-123.704571
OR,Oceanside,45.454901,-123.961265
OR,Odell,45.635462,-121.552231
OR,Ontario,44.025893,-116.976018
OR,Oregon,45.341314,-122.592327
OR,Pacific,45.205273,-123.954237
OR,Paisley,42.692647,-120.545626
OR,Parkdale,45.513042,-121.592076
OR,Pendleton,45.674707,-118.817383
OR,Peoria,44.450773,-123.204218
OR,Philomath,44.541973,-123.359527
OR,Phoenix,42.274822,-122.815168
OR,Pilot Rock,45.493198,-118.82994
OR,Pine Grove,45.11351,-121.355334
OR,Pine Hollow,45.235235,-121.283705
OR,Pistol River,42.287853,-124.398775
OR,Plush,42.405043,-119.899312
OR,Portland,45.536951,-122.649971
OR,Port Orford,42.749276,-124.498118
OR,Powers,42.885003,-124.076249
OR,Prairie,44.461101,-118.70938
OR,Prescott,46.047605,-122.887077
OR,Prineville,44.299369,-120.858952
OR,Pronghorn,44.188145,-121.181655
OR,Prospect,42.754675,-122.471115
OR,Rainier,46.071388,-122.941401
OR,Raleigh Hills,45.485078,-122.756707
OR,Redmond,44.262753,-121.180137
OR,Redwood,42.420854,-123.39293
OR,Reedsport,43.698854,-124.111918
OR,Richland,44.769508,-117.168576
OR,Rickreall,44.931914,-123.234348
OR,Riddle,42.954199,-123.364472
OR,Rivergrove,45.385318,-122.73365
OR,Riverside,45.676815,-118.736816
OR,Rockaway Beach,45.616872,-123.939067
OR,Rockcreek,45.552423,-122.87574
OR,Rogue River,42.435534,-123.168226
OR,Roseburg,43.222336,-123.352482
OR,Roseburg North,43.265057,-123.307748
OR,Rose Lodge,45.018578,-123.88815
OR,Rowena,45.670108,-121.274947
OR,Ruch,42.231368,-123.040322
OR,Rufus,45.688969,-120.746744
OR,St. Helens,45.856821,-122.816279
OR,St. Paul,45.212249,-122.977166
OR,Salem,44.923712,-123.023189
OR,Sandy,45.398073,-122.268802
OR,Scappoose,45.756196,-122.877035
OR,Scio,44.704623,-122.850896
OR,Scotts Mills,45.040998,-122.668957
OR,Seaside,45.989019,-123.920958
OR,Selma,42.279722,-123.615058
OR,Seneca,44.135219,-118.97627
OR,Seventh Mountain,44.006585,-121.380698
OR,Shady Cove,42.605321,-122.819377
OR,Shaniko,45.003616,-120.752217
OR,Shedd,44.457955,-123.111911
OR,Sheridan,45.095198,-123.396348
OR,Sherwood,45.359793,-122.843005
OR,Siletz,44.721834,-123.9187
OR,Silver Lake,43.12639,-121.049471
OR,Silverton,45.003391,-122.780928
OR,Sisters,44.292053,-121.553351
OR,Sodaville,44.483042,-122.869078
OR,South Lebanon,44.506365,-122.900579
OR,Spray,44.833117,-119.79427
OR,Springfield,44.053947,-122.981225
OR,Stafford,45.382617,-122.676463
OR,Stanfield,45.784939,-119.219073
OR,Stayton,44.805514,-122.799814
OR,Sublimity,44.829253,-122.792522
OR,Summerville,45.489701,-118.004026
OR,Summit,44.636004,-123.576612
OR,Sumpter,44.743547,-118.197461
OR,Sunriver,43.882128,-121.434979
OR,Sutherlin,43.388954,-123.322293
OR,Sweet Home,44.404028,-122.701553
OR,Takilma,42.040835,-123.622313
OR,Talent,42.240421,-122.781104
OR,Tangent,44.54769,-123.110935
OR,Terrebonne,44.353346,-121.18083
OR,Tetherow,44.038916,-121.366704
OR,The Dalles,45.596648,-121.152671
OR,Three Rivers,43.836547,-121.46465
OR,Tigard,45.426256,-122.782586
OR,Tillamook,45.456065,-123.834481
OR,Toledo,44.619392,-123.933703
OR,Trail,42.666232,-122.812784
OR,Tri-City,42.989245,-123.300004
OR,Troutdale,45.538943,-122.393009
OR,Tualatin,45.376972,-122.769819
OR,Tumalo,44.156065,-121.327985
OR,Turner,44.848455,-122.951336
OR,Tutuilla,45.614223,-118.706394
OR,Tygh Valley,45.241802,-121.169278
OR,Ukiah,45.134488,-118.933031
OR,Umapine,45.975929,-118.500938
OR,Umatilla,45.916968,-119.332684
OR,Union,45.208913,-117.867921
OR,Unity,44.451573,-118.186298
OR,Vale,43.983953,-117.241749
OR,Veneta,44.04715,-123.351335
OR,Vernonia,45.86403,-123.183632
OR,Waldport,44.418368,-124.066232
OR,Wallowa,45.570355,-117.528643
OR,Wallowa Lake,45.300501,-117.215248
OR,Wamic,45.225619,-121.292667
OR,Warm Springs,44.791278,-121.247653
OR,Warren,45.816024,-122.882741
OR,Warrenton,46.170222,-123.922653
OR,Wasco,45.591666,-120.697494
OR,Waterloo,44.494682,-122.824277
OR,Westfir,43.757892,-122.503083
OR,West Haven-Sylvan,45.51636,-122.765732
OR,West Linn,45.367123,-122.639654
OR,Weston,45.816454,-118.425869
OR,Westport,46.130309,-123.371415
OR,West Scio,44.709831,-122.88122
OR,West Slope,45.496205,-122.773055
OR,Wheeler,45.687265,-123.887169
OR,White,42.431668,-122.83223
OR,Willamina,45.078549,-123.484807
OR,Williams,42.219433,-123.292208
OR,Wilsonville,45.311262,-122.77092
OR,Wimer,42.552519,-123.145938
OR,Winchester Bay,43.669982,-124.186938
OR,Winston,43.120122,-123.424135
OR,Woodburn,45.147691,-122.858554
OR,Wood,45.535789,-122.420493
OR,Yachats,44.311758,-124.101392
OR,Yamhill,45.341101,-123.185044
OR,Yoncalla,43.60063,-123.292917
PA,Aaronsburg,40.904228,-77.451282
PA,Aaronsburg,40.01087,-80.000919
PA,Abbottstown,39.881772,-76.992785
PA,Ackermanville,40.83404,-75.226474
PA,Adamsburg,40.312434,-79.654279
PA,Adamstown,40.244477,-76.064701
PA,Adamsville,41.510395,-80.369642
PA,Addison,39.745247,-79.334349
PA,Akron,40.157809,-76.203373
PA,Alba,41.705911,-76.827647
PA,Albion,41.890001,-80.364359
PA,Albrightsville,41.011679,-75.606832
PA,Alburtis,40.506632,-75.600226
PA,Aldan,39.92241,-75.288119
PA,Alexandria,40.558283,-78.099684
PA,Alfarata,40.661867,-77.455851
PA,Aliquippa,40.615827,-80.255162
PA,Alleghenyville,40.233976,-75.978231
PA,Allenport,40.367638,-77.874104
PA,Allenport,40.088771,-79.859227
PA,Allensville,40.529339,-77.811258
PA,Allentown,40.593648,-75.478393
PA,Allenwood,41.108096,-76.898157
PA,Allison,39.985636,-79.873754
PA,Allison Park,40.573061,-79.960274
PA,Allport,40.966539,-78.204948
PA,Almedia,41.014286,-76.384604
PA,Alsace Manor,40.397188,-75.855654
PA,Altamont,40.784965,-76.216932
PA,Altoona,40.50819,-78.401306
PA,Ambler,40.156385,-75.221532
PA,Ambridge,40.591646,-80.226911
PA,Amity Gardens,40.269351,-75.730789
PA,Ancient Oaks,40.536139,-75.58578
